asset,frequency,model_family,regime,target,feature_id,n,sample_start,sample_end,calendar,calendar_assumption,close_time_assumption,p_value,fdr_q_value
BTC,daily,etf_era_augmented,btc_etf_era,btc_ret,btc_exchange_netflow_scaled_lag1,434,2024-01-17,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.533305926915803,0.5666375473480407
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,qqq_ret,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1665387925408733,0.2875574226553448
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,spy_ret,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.051155197804304,0.1364138608114773
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,iwm_ret,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0009072676160227,0.0072581409281818
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,dxy_ret,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0113992802382329,0.0455971209529316
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,gold_ret,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1797233891595905,0.2875574226553448
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,vix_d1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.6326294885073551,0.7869271862227728
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,real_yield_d1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8843968276612786,0.9713586247400424
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,nominal_10y_d1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.4969304219943324,0.7228078865372108
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,btc_etf_flow_intensity_lag0,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,6.4316979707014476e-62,1.0290716753122316e-60
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,stablecoin_supply_growth_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0087634086200924,0.0455971209529316
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,valuation_sensitive_defi_tvl_growth_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.6393783388060029,0.7869271862227728
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,fear_greed_altme_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0426371706299476,0.1364138608114773
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,fear_greed_change_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1672857709086903,0.2875574226553448
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,btc_oi_to_mcap_growth_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1082825851705667,0.2475030518184383
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,btc_funding_z_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.931431278597724,0.9713586247400424
BTC,weekly,etf_era_augmented,btc_etf_era,btc_ret,btc_exchange_netflow_scaled_lag1,118,2024-01-12,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.9713586247400424,0.9713586247400424
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,qqq_ret,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0040184232819188,0.0160736931276753
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,spy_ret,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0094330662832182,0.0185943823436746
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,iwm_ret,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,5.448234932806957e-06,4.358587946245566e-05
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,dxy_ret,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8767551714918362,0.8767551714918362
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,gold_ret,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0073895205945136,0.0185943823436746
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,vix_d1,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0116214889647966,0.0185943823436746
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,real_yield_d1,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.4283905046027628,0.5711873394703505
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,nominal_10y_d1,1233,2020-01-03,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.5998579043080166,0.6855518906377333
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,qqq_ret,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0585323542070268,0.1017992413920039
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,spy_ret,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0751425575413773,0.1017992413920039
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,iwm_ret,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0085197066861733,0.0227192178297956
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,dxy_ret,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.7402095174318204,0.7402095174318204
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,gold_ret,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0026976667860757,0.021581334288606
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,vix_d1,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0064110724285029,0.0227192178297956
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,real_yield_d1,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0763494310440029,0.1017992413920039
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,nominal_10y_d1,797,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1848809013715907,0.2112924587103894
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,qqq_ret,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0003014131911674,0.0012056527646696
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,spy_ret,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0062650619983793,0.0167068319956782
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,iwm_ret,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,9.898913427118068e-09,7.919130741694454e-08
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,dxy_ret,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.6707199667966506,0.6707199667966506
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,gold_ret,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.5681010328247862,0.6492583232283271
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,vix_d1,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.4964909748810592,0.6492583232283271
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,real_yield_d1,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0687815222313098,0.1100504355700957
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,nominal_10y_d1,436,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0442132186374033,0.0884264372748067
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,qqq_ret,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0087660190195673,0.0350640760782692
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,spy_ret,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0181610521725053,0.0484294724600143
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,iwm_ret,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0002064606981692,0.0016516855853537
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,dxy_ret,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.3876627623704495,0.3876627623704495
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,gold_ret,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.3113958902851603,0.3558810174687546
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,vix_d1,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1994647568829393,0.2659530091772524
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,real_yield_d1,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0257457452264816,0.0514914904529632
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,eth_ret,nominal_10y_d1,327,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0360423210562094,0.0576677136899351
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,qqq_ret,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0436474404233479,0.1745897616933916
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,spy_ret,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1114821576496346,0.1783714522394154
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,iwm_ret,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0199972878084007,0.159978302467206
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,dxy_ret,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.7965854250299603,0.7965854250299603
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,gold_ret,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.4946576037948536,0.5653229757655469
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,vix_d1,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1010176327527,0.1783714522394154
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,real_yield_d1,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1565614569751597,0.208748609300213
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,eth_ret,nominal_10y_d1,209,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1081897573472181,0.1783714522394154
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,qqq_ret,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0111413566453279,0.0260924114712101
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,spy_ret,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0163077571695063,0.0260924114712101
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,iwm_ret,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,6.61401238743114e-08,5.291209909944912e-07
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,dxy_ret,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.2068414230524152,0.2363901977741888
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,gold_ret,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.013753092898899,0.0260924114712101
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,vix_d1,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.3641406315904034,0.3641406315904034
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,real_yield_d1,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0145698457411997,0.0260924114712101
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,eth_ret,nominal_10y_d1,118,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0373858304982324,0.0498477739976432
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_ret,stablecoin_supply_growth_lag1,2263,2020-01-31,2026-04-11,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0587411452441646,0.1762234357324939
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_ret,valuation_sensitive_defi_tvl_growth_lag1,2263,2020-01-31,2026-04-11,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.4491650170512345,0.6298291131534401
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_ret,fear_greed_altme_lag1,2263,2020-01-31,2026-04-11,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0356758528193137,0.1762234357324939
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_ret,fear_greed_change_lag1,2263,2020-01-31,2026-04-11,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.5248575942945335,0.6298291131534401
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_ret,eth_oi_to_mcap_growth_lag1,2263,2020-01-31,2026-04-11,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.3934617995560778,0.6298291131534401
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_ret,eth_funding_z_lag1,2263,2020-01-31,2026-04-11,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8065108205460814,0.8065108205460815
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_ret,stablecoin_supply_growth_lag1,323,2020-02-09,2026-04-12,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0516239509122681,0.3097437054736092
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_ret,valuation_sensitive_defi_tvl_growth_lag1,323,2020-02-09,2026-04-12,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8100023523601239,0.8100023523601237
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_ret,fear_greed_altme_lag1,323,2020-02-09,2026-04-12,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.2158888220262129,0.3238332330393194
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_ret,fear_greed_change_lag1,323,2020-02-09,2026-04-12,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1897869140559779,0.3238332330393194
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_ret,eth_oi_to_mcap_growth_lag1,323,2020-02-09,2026-04-12,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.10541953894051,0.3162586168215302
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_ret,eth_funding_z_lag1,323,2020-02-09,2026-04-12,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.5389745215809614,0.6467694258971537
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,qqq_ret,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,1.385958089876146e-05,7.391776479339446e-05
