date,asset,window_days,feature_id,feature_label,beta,correlation,sample_count,n,timing,calendar,calendar_assumption,close_time_assumption
2025-09-02,BTC,180,real_yield_d1,Real-yield change,0.0230177560974918,0.0431389823591798,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-02,BTC,180,nominal_10y_d1,10Y yield change,0.0650206648956473,0.138716702403154,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,qqq_ret,QQQ return,0.5173418044735327,0.3799721863686877,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,spy_ret,SPY return,0.5714112233111996,0.3701842150373107,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,dxy_ret,DXY return,0.1177152387431425,0.0272437825237047,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,gold_ret,Gold return,0.1070002365990404,0.058182641694678,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,vix_d1,VIX change,-0.0028294470955581,-0.3493058155262861,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,real_yield_d1,Real-yield change,0.0104547334966538,0.0215028798500896,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-16,BTC,180,nominal_10y_d1,10Y yield change,0.0466220782803262,0.1097682994112802,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,qqq_ret,QQQ return,0.4989783217742675,0.3654597766809646,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,spy_ret,SPY return,0.5549578975685999,0.3604115302467934,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,dxy_ret,DXY return,0.0616386072222374,0.0140910024599011,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,gold_ret,Gold return,0.0961931686732844,0.0537186218269533,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,vix_d1,VIX change,-0.0027420729625248,-0.3430929933998886,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,real_yield_d1,Real-yield change,-0.0047998648586458,-0.0098772587700176,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-09-30,BTC,180,nominal_10y_d1,10Y yield change,0.0372071550912516,0.0867324077750844,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,qqq_ret,QQQ return,0.7384481848252623,0.3380645365604768,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,spy_ret,SPY return,0.8544097270235498,0.322024115800213,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,dxy_ret,DXY return,0.673206005761122,0.1461353894257217,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,gold_ret,Gold return,-0.0264441855043249,-0.0144434866358837,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,vix_d1,VIX change,-0.005348077114857,-0.3320625042425764,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,real_yield_d1,Real-yield change,0.0347836220808424,0.0644617388372991,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-14,BTC,180,nominal_10y_d1,10Y yield change,0.0620497631547562,0.1356824392943469,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,qqq_ret,QQQ return,0.821405560797231,0.3520352251132874,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,spy_ret,SPY return,0.958669977176565,0.3311006666524632,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,dxy_ret,DXY return,0.6335454520899629,0.1290144537832363,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,gold_ret,Gold return,0.0479227011450117,0.0304622092918892,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,vix_d1,VIX change,-0.0053052808460979,-0.3392421828029188,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,real_yield_d1,Real-yield change,0.0587772148439489,0.1064587460124227,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-10-28,BTC,180,nominal_10y_d1,10Y yield change,0.0683901974619249,0.1477444993553632,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,qqq_ret,QQQ return,1.0392660297100418,0.4269244044045998,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,spy_ret,SPY return,1.3118154381202805,0.4206891581365289,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,dxy_ret,DXY return,0.5989385630405417,0.1124959191251176,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,gold_ret,Gold return,0.1561825403523798,0.0923121721439042,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,vix_d1,VIX change,-0.0063998583110542,-0.3939964631605412,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,real_yield_d1,Real-yield change,0.0365009784742566,0.0635355668675671,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-11,BTC,180,nominal_10y_d1,10Y yield change,0.0499349695424319,0.1018883443153436,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,qqq_ret,QQQ return,1.152179926135568,0.4800842172829825,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,spy_ret,SPY return,1.5620618908299302,0.4871866684718328,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,dxy_ret,DXY return,0.7353530288464077,0.126746341801607,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,gold_ret,Gold return,0.2772962258156797,0.1547035962700154,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,vix_d1,VIX change,-0.006493923117142,-0.4048140237939402,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,real_yield_d1,Real-yield change,0.0122557164751897,0.0193757568790334,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-11-25,BTC,180,nominal_10y_d1,10Y yield change,0.0412025210421207,0.0769044976060172,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,qqq_ret,QQQ return,1.1765065641451176,0.4737497147700375,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,spy_ret,SPY return,1.5681190970771068,0.4729624740179211,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,dxy_ret,DXY return,0.754634934738251,0.1203060657949397,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,gold_ret,Gold return,0.2749558999268002,0.14543312464987,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,vix_d1,VIX change,-0.0065471722386446,-0.3998129796302103,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,real_yield_d1,Real-yield change,-0.0430218764953402,-0.0621850358905054,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-09,BTC,180,nominal_10y_d1,10Y yield change,-0.0018255358143752,-0.0031647412294078,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,qqq_ret,QQQ return,1.1615692074079258,0.4773002814456133,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,spy_ret,SPY return,1.5612759742029108,0.4669842844484813,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,dxy_ret,DXY return,0.94651259587401,0.1499404649651183,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,gold_ret,Gold return,0.2985993378651181,0.1571710208681501,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,vix_d1,VIX change,-0.0071138819338416,-0.4139864189346616,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,real_yield_d1,Real-yield change,-0.0543000656094159,-0.077771525443772,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2025-12-23,BTC,180,nominal_10y_d1,10Y yield change,-0.0063704440606673,-0.010885516771119,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,qqq_ret,QQQ return,1.1549192118488991,0.4709336218320791,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,spy_ret,SPY return,1.5706554310857712,0.4668998413744521,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,dxy_ret,DXY return,0.9535943179798394,0.1490891678273999,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,gold_ret,Gold return,0.3214598243142083,0.1799485481922564,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,vix_d1,VIX change,-0.0069368165807296,-0.4030134085486769,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,real_yield_d1,Real-yield change,-0.0651797551314457,-0.0909523125925171,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-06,BTC,180,nominal_10y_d1,10Y yield change,-0.0097915845469202,-0.0161436548344692,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,qqq_ret,QQQ return,1.1210632946918255,0.4604002218703971,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,spy_ret,SPY return,1.529974844390872,0.4530486151639015,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,dxy_ret,DXY return,0.9042202281038756,0.1369709453602424,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,gold_ret,Gold return,0.3170953496316903,0.1778241870479361,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,vix_d1,VIX change,-0.0065639692961926,-0.3892190358677355,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,real_yield_d1,Real-yield change,-0.0628166954629694,-0.0839969409701572,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-01-20,BTC,180,nominal_10y_d1,10Y yield change,-0.0090213347467586,-0.014345131689408,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,qqq_ret,QQQ return,1.2237430497185335,0.4696658593140806,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,spy_ret,SPY return,1.6842222449861886,0.4659907549770885,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,dxy_ret,DXY return,0.738525204418962,0.1053899917770989,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,gold_ret,Gold return,0.1555205718567986,0.1095564894676986,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,vix_d1,VIX change,-0.0069650004869379,-0.3762046541322622,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,real_yield_d1,Real-yield change,-0.1023525684348691,-0.1217894920632748,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-03,BTC,180,nominal_10y_d1,10Y yield change,-0.0441492786585761,-0.0610508812625264,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,qqq_ret,QQQ return,1.5536157449351402,0.5137171230222057,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,spy_ret,SPY return,2.21580400175466,0.529741513588014,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,dxy_ret,DXY return,-0.1903423635090294,-0.0222316592314338,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,gold_ret,Gold return,0.2648716564470799,0.166774052592365,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,vix_d1,VIX change,-0.0100243037868726,-0.4749820345548307,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,real_yield_d1,Real-yield change,-0.0303517266537926,-0.0298044198436862,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-02-17,BTC,180,nominal_10y_d1,10Y yield change,0.0549818833117716,0.0643426231270794,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-03-03,BTC,180,qqq_ret,QQQ return,1.557303941611642,0.5084858008695169,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-03-03,BTC,180,spy_ret,SPY return,2.240043755175971,0.5227130637743103,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-03-03,BTC,180,dxy_ret,DXY return,-0.5258462430497239,-0.0591112915474457,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-03-03,BTC,180,gold_ret,Gold return,0.2238762244629341,0.1416410381409775,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2026-03-03,BTC,180,vix_d1,VIX change,-0.0096939538642291,-0.4551398215293221,180,180,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
